incident_id,reported_at,city,neighborhood,animal_type,animal_count,age_group,behavior,mobility,weather,report_channel,traffic_risk,near_traffic,near_school,very_thin,bleeding,open_wound,pregnant_or_nursing,has_collar,reporter_confidence,visible_injury,severity_score,priority,resolution_time_hours,outcome
INC-110395,2025-07-09 05:03:34,Tirana,Yzberisht,Cat,1,Puppy/Kitten,Fearful,Normal,Clear,Call,Low,0,1,0,0,0,0,0,2,Yes,38,P2,19.19,Treated & Released
INC-110396,2025-04-12 18:27:41,Tirana,Laprakë,Dog,1,Puppy/Kitten,Fearful,Normal,Clear,App,Low,0,0,0,0,1,0,0,3,Yes,45,P2,22.46,Shelter Intake
INC-110397,2025-02-12 09:56:41,Tirana,Kombinat,Dog,1,Adult,Fearful,Unknown,Cold,Call,Low,0,0,1,0,0,0,1,2,Yes,25,P2,12.57,Referred to Partner Vet
INC-110398,2025-12-02 16:29:50,Tirana,Don Bosko,Dog,2,Adult,Calm,Normal,Rain,Call,High,1,0,0,0,0,0,0,2,No,12,P3,60.88,Referred to Partner Vet
INC-110399,2025-07-16 16:24:26,Tirana,Xhamllik,Dog,1,Puppy/Kitten,Calm,Normal,Rain,Email,Low,0,0,0,0,0,0,0,3,No,20,P3,26.52,Shelter Intake
INC-110400,2025-04-08 05:54:19,Tirana,Blloku,Dog,1,Adult,Fearful,Normal,Clear,Call,Low,0,0,0,0,0,0,0,2,No,25,P3,35.45,Treated & Released
INC-110401,2025-07-04 09:41:52,Tirana,Laprakë,Dog,1,Adult,Calm,Normal,Clear,App,Low,0,0,0,0,0,0,0,3,No,27,P3,40.86,Referred to Partner Vet
INC-110402,2025-09-28 19:22:39,Tirana,Laprakë,Cat,1,Adult,Weak,Limping,Clear,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,30,P3,44.21,Treated & Released
INC-110403,2025-05-12 07:18:50,Tirana,Don Bosko,Dog,1,Puppy/Kitten,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,No,20,P3,33.07,Treated & Released
INC-110404,2025-06-25 02:37:44,Tirana,Blloku,Cat,2,Unknown,Fearful,Unknown,Clear,Walk-in,Medium,1,0,0,0,0,0,0,4,No,26,P3,39.49,Treated & Released
INC-110405,2025-04-09 00:36:43,Tirana,Kombinat,Dog,1,Puppy/Kitten,Unknown,Normal,Clear,Call,Low,0,0,1,0,0,0,0,3,No,33,P2,13.45,Treated & Released
INC-110406,2025-11-08 12:14:44,Tirana,21 Dhjetori,Dog,3,Unknown,Calm,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,3,Yes,10,P3,40.3,Shelter Intake
INC-110407,2025-12-01 20:24:51,Tirana,Yzberisht,Cat,2,Adult,Fearful,Normal,Cold,Call,Low,0,0,0,0,0,0,0,2,No,29,P3,55.25,Treated & Released
INC-110408,2025-10-24 15:32:41,Tirana,Yzberisht,Cat,1,Adult,Fearful,Unknown,Clear,WhatsApp,Low,0,0,0,0,0,0,1,2,No,22,P3,36.59,Unable to Locate
INC-110409,2025-03-02 00:32:22,Tirana,Rruga e Kavajës,Dog,1,Adult,Weak,Normal,Clear,Call,Medium,1,0,0,0,0,0,0,2,No,33,P3,56.08,Treated & Released
INC-110410,2025-02-19 05:22:34,Tirana,Xhamllik,Cat,1,Senior,Fearful,Limping,Cold,App,Low,0,1,0,0,0,0,0,3,No,43,P3,52.8,Referred to Partner Vet
INC-110411,2025-02-20 06:59:08,Tirana,Fresku,Dog,1,Senior,Calm,Unknown,Rain,WhatsApp,Medium,1,0,0,0,0,0,0,2,No,25,P2,9.51,Treated & Released
INC-110412,2025-12-08 04:51:49,Tirana,Yzberisht,Cat,1,Adult,Calm,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,1,Yes,24,P3,34.89,Shelter Intake
INC-110413,2025-01-17 23:45:41,Tirana,Kombinat,Dog,1,Senior,Fearful,Normal,Cold,App,Low,0,0,0,0,0,0,0,3,Yes,24,P3,34.49,Shelter Intake
INC-110414,2025-09-17 20:43:09,Tirana,Xhamllik,Dog,2,Adult,Unknown,Normal,Rain,App,High,1,0,1,0,0,0,0,3,No,29,P3,46.61,Treated & Released
INC-110415,2025-07-18 15:07:48,Tirana,Kombinat,Dog,1,Adult,Fearful,Unknown,Rain,WhatsApp,Medium,1,0,1,0,0,0,1,3,No,44,P3,72.45,Shelter Intake
INC-110416,2025-05-10 00:08:23,Tirana,21 Dhjetori,Dog,1,Adult,Calm,Unknown,Clear,App,High,1,0,0,0,0,0,0,3,No,20,P2,21.5,Unable to Locate
INC-110417,2025-06-04 07:02:24,Tirana,Xhamllik,Cat,1,Adult,Calm,Limping,Clear,Email,High,1,0,1,0,0,0,0,5,No,41,P1,4.61,Treated & Released
INC-110418,2025-09-12 15:04:21,Tirana,Xhamllik,Dog,2,Adult,Fearful,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,1,Yes,21,P3,57.1,Treated & Released
INC-110419,2025-03-16 00:49:49,Tirana,Kombinat,Cat,4,Adult,Calm,Unknown,Clear,App,Low,0,0,1,0,0,0,0,5,Yes,33,P3,53.35,Shelter Intake
INC-110420,2025-07-30 15:28:19,Tirana,Laprakë,Cat,1,Puppy/Kitten,Fearful,Normal,Clear,Call,Medium,1,0,1,0,1,0,0,4,Yes,58,P2,17.27,Treated & Released
INC-110421,2025-03-06 14:03:14,Tirana,Don Bosko,Cat,1,Adult,Unknown,Normal,Clear,App,Low,0,1,0,0,0,0,0,4,Yes,15,P3,51.4,Referred to Partner Vet
INC-110422,2025-03-06 23:40:28,Tirana,Laprakë,Cat,3,Adult,Calm,Limping,Clear,Call,High,1,0,1,0,0,0,0,3,Yes,36,P3,49.98,Referred to Partner Vet
INC-110423,2025-09-28 14:50:07,Tirana,Laprakë,Dog,1,Puppy/Kitten,Calm,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,3,No,30,P2,17.16,Shelter Intake
INC-110424,2025-09-21 16:24:38,Tirana,21 Dhjetori,Dog,4,Unknown,Unknown,Immobile,Cold,Call,High,1,0,1,0,0,0,0,3,Yes,45,P2,14.42,Monitor
INC-110425,2025-09-15 13:02:13,Tirana,Ali Demi,Cat,1,Adult,Fearful,Normal,Clear,App,High,1,0,0,0,0,0,0,4,No,25,P3,51.21,Treated & Released
INC-110426,2025-09-15 04:11:23,Tirana,Fresku,Cat,1,Senior,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,1,Yes,22,P2,9.25,Treated & Released
INC-110427,2025-11-27 20:58:25,Tirana,Don Bosko,Cat,1,Adult,Aggressive,Normal,Rain,Call,Low,0,0,0,0,0,1,0,4,No,14,P3,30.06,Treated & Released
INC-110428,2025-06-01 15:11:26,Tirana,Don Bosko,Cat,1,Senior,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,No,18,P2,14.05,Monitor
INC-110429,2025-05-06 18:04:46,Tirana,Astir,Dog,1,Unknown,Fearful,Limping,Clear,WhatsApp,Medium,0,0,1,0,0,0,0,2,Yes,47,P3,46.46,Shelter Intake
INC-110430,2025-10-28 12:57:19,Tirana,Rruga e Kavajës,Dog,2,Senior,Calm,Normal,Rain,Walk-in,Low,0,0,1,1,0,0,0,3,No,59,P1,3.73,Shelter Intake
INC-110431,2025-11-26 18:56:11,Tirana,Fresku,Cat,1,Unknown,Calm,Limping,Rain,Call,High,1,0,0,0,0,0,0,4,Yes,26,P3,54.82,Treated & Released
INC-110432,2025-12-13 12:10:10,Tirana,Fresku,Dog,2,Adult,Fearful,Limping,Rain,Call,Low,0,0,0,0,0,0,0,5,Yes,15,P3,55.27,Treated & Released
INC-110433,2025-09-09 12:26:10,Tirana,Fresku,Dog,2,Adult,Fearful,Normal,Cold,Walk-in,Medium,1,0,0,0,0,0,0,4,No,37,P1,2.86,Treated & Released
INC-110434,2025-08-21 23:11:39,Tirana,Kombinat,Cat,1,Adult,Calm,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,2,Yes,17,P3,36.74,Unable to Locate
INC-110435,2025-07-09 14:49:02,Tirana,Astir,Dog,1,Puppy/Kitten,Calm,Unknown,Clear,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,22,P2,13.13,Shelter Intake
INC-110436,2025-08-16 23:24:52,Tirana,Yzberisht,Dog,1,Adult,Fearful,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,Yes,13,P3,58.91,Treated & Released
INC-110437,2025-09-17 21:47:51,Tirana,Myslym Shyri,Dog,1,Unknown,Weak,Immobile,Clear,WhatsApp,High,1,1,0,0,0,0,0,4,No,38,P2,17.49,Referred to Partner Vet
INC-110438,2025-11-30 07:45:41,Tirana,Xhamllik,Cat,1,Adult,Weak,Normal,Rain,Call,High,1,0,0,0,0,0,0,2,Yes,20,P3,48.97,Shelter Intake
INC-110439,2025-05-08 06:48:55,Tirana,Selitë,Dog,1,Adult,Unknown,Normal,Rain,Call,Low,0,0,0,0,0,0,0,4,No,15,P3,55.96,Shelter Intake
INC-110440,2025-08-20 09:14:39,Tirana,Myslym Shyri,Dog,1,Adult,Aggressive,Normal,Clear,Call,Low,0,0,1,0,1,0,1,3,Yes,50,P2,18.15,Referred to Partner Vet
INC-110441,2025-12-25 02:56:48,Tirana,Fresku,Dog,1,Adult,Calm,Normal,Cold,Call,Medium,1,0,0,0,0,0,0,3,No,25,P3,47.47,Referred to Partner Vet
INC-110442,2025-08-28 05:18:38,Tirana,Laprakë,Cat,1,Adult,Calm,Unknown,Clear,Call,Low,0,0,0,0,0,0,0,1,No,18,P3,51.67,Unable to Locate
INC-110443,2025-05-11 22:48:41,Tirana,Myslym Shyri,Cat,1,Unknown,Fearful,Normal,Clear,App,Low,0,0,0,0,0,0,1,3,No,20,P3,37.38,Shelter Intake
INC-110444,2025-08-16 22:20:56,Tirana,Blloku,Dog,2,Puppy/Kitten,Fearful,Normal,Clear,Call,High,1,0,0,0,0,0,0,2,No,27,P3,33.38,Unable to Locate
INC-110445,2025-03-09 16:41:22,Tirana,Yzberisht,Dog,3,Adult,Fearful,Unknown,Rain,Call,Medium,1,0,0,0,0,0,0,2,No,21,P3,70.92,Monitor
INC-110446,2025-06-04 12:03:50,Tirana,Astir,Dog,1,Adult,Calm,Normal,Rain,App,Low,0,0,0,0,0,0,0,2,No,10,P3,36.69,Treated & Released
INC-110447,2025-03-14 00:02:44,Tirana,Kombinat,Dog,1,Unknown,Calm,Unknown,Clear,App,Low,0,1,0,0,0,0,0,3,No,12,P3,30.08,Treated & Released
INC-110448,2025-05-19 01:25:59,Tirana,Kinostudio,Dog,1,Adult,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,4,Yes,11,P3,57.64,Treated & Released
INC-110449,2025-04-21 18:29:09,Tirana,Xhamllik,Dog,2,Senior,Unknown,Limping,Rain,App,High,1,1,0,0,0,0,0,3,No,31,P3,33.69,Treated & Released
INC-110450,2025-05-05 23:23:44,Tirana,Kinostudio,Cat,1,Senior,Calm,Normal,Rain,Email,High,1,0,0,0,0,0,0,3,No,31,P2,13.84,Treated & Released
INC-110451,2025-08-28 13:59:46,Tirana,Ali Demi,Cat,3,Puppy/Kitten,Fearful,Normal,Heatwave,Call,Low,0,0,1,0,0,0,0,3,Yes,34,P3,38.81,Referred to Partner Vet
INC-110452,2025-09-28 21:10:00,Tirana,Myslym Shyri,Cat,1,Adult,Calm,Limping,Clear,Walk-in,Low,0,0,1,0,0,1,0,2,No,24,P2,14.05,Treated & Released
INC-110453,2025-01-10 12:16:31,Tirana,Rruga e Kavajës,Cat,1,Senior,Calm,Normal,Cold,Call,Low,0,0,1,0,0,0,0,5,Yes,46,P3,39.08,Shelter Intake
INC-110454,2025-01-06 03:37:03,Tirana,Kombinat,Dog,2,Adult,Calm,Normal,Rain,Email,Low,0,0,0,0,0,0,0,5,Yes,10,P3,34.2,Treated & Released
INC-110455,2025-02-13 04:38:29,Tirana,Ali Demi,Dog,1,Adult,Fearful,Normal,Cold,Walk-in,Medium,1,0,0,0,0,0,0,4,Yes,33,P3,33.42,Referred to Partner Vet
INC-110456,2025-10-01 07:08:02,Tirana,Ali Demi,Cat,1,Puppy/Kitten,Fearful,Unknown,Clear,Call,High,1,0,0,0,0,0,0,3,No,34,P1,4.6,Referred to Partner Vet
INC-110457,2025-04-21 20:31:25,Tirana,Myslym Shyri,Cat,1,Adult,Fearful,Unknown,Rain,Walk-in,Low,0,0,0,0,0,0,0,4,No,11,P3,27.31,Shelter Intake
INC-110458,2025-12-20 21:01:57,Tirana,Astir,Dog,1,Puppy/Kitten,Fearful,Normal,Cold,Walk-in,Low,0,0,0,0,0,0,0,2,No,27,P2,16.5,Shelter Intake
INC-110459,2025-12-15 01:53:06,Tirana,Selitë,Cat,2,Adult,Unknown,Limping,Rain,Call,Medium,1,0,0,0,0,0,0,5,No,37,P3,30.62,Unable to Locate
INC-110460,2025-04-15 14:11:55,Tirana,Myslym Shyri,Cat,2,Adult,Fearful,Limping,Clear,Email,Low,0,0,0,0,0,0,0,5,Yes,15,P3,23.88,Referred to Partner Vet
INC-110461,2025-11-11 02:44:13,Tirana,Kinostudio,Cat,1,Senior,Fearful,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,1,3,No,28,P3,65.57,Treated & Released
INC-110462,2025-07-26 20:44:01,Tirana,Kinostudio,Cat,1,Senior,Calm,Unknown,Rain,WhatsApp,High,1,0,0,1,0,0,0,3,Yes,56,P1,5.21,Shelter Intake
INC-110463,2025-12-15 17:05:15,Tirana,Kombinat,Dog,2,Adult,Aggressive,Normal,Clear,App,Medium,0,0,0,0,0,0,0,4,Yes,21,P3,69.15,Treated & Released
INC-110464,2025-07-28 09:27:00,Tirana,Paskuqan,Dog,2,Puppy/Kitten,Calm,Unknown,Clear,Walk-in,Medium,0,0,0,0,0,0,0,1,No,19,P2,15.57,Unable to Locate
INC-110465,2025-11-01 15:09:58,Tirana,Selitë,Dog,1,Unknown,Calm,Normal,Cold,App,Medium,1,0,0,0,0,0,0,4,Yes,31,P3,37.44,Shelter Intake
INC-110466,2025-06-12 04:01:36,Tirana,Don Bosko,Cat,1,Adult,Fearful,Normal,Clear,Walk-in,Low,0,0,1,0,0,1,0,2,No,25,P3,20.95,Treated & Released
INC-110467,2025-10-27 03:54:57,Tirana,Selitë,Dog,1,Adult,Fearful,Normal,Rain,App,Low,0,1,1,0,0,0,0,4,No,40,P3,36.05,Treated & Released
INC-110468,2025-12-12 09:35:37,Tirana,Myslym Shyri,Dog,1,Adult,Fearful,Normal,Rain,Email,Medium,0,0,1,0,0,0,0,4,Yes,29,P3,51.78,Referred to Partner Vet
INC-110469,2025-03-17 15:15:18,Tirana,Kombinat,Cat,3,Unknown,Calm,Limping,Clear,WhatsApp,Low,0,0,0,0,0,0,0,4,No,8,P3,32.28,Treated & Released
INC-110470,2025-12-07 01:29:13,Tirana,Astir,Cat,1,Adult,Calm,Normal,Cold,WhatsApp,Medium,1,0,1,0,0,0,0,5,Yes,44,P2,17.1,Shelter Intake
INC-110471,2025-11-17 20:05:54,Tirana,Yzberisht,Dog,1,Puppy/Kitten,Calm,Unknown,Rain,App,Low,0,0,0,0,0,0,0,1,No,17,P3,44.45,Treated & Released
INC-110472,2025-05-27 20:34:44,Tirana,Astir,Cat,1,Adult,Calm,Normal,Clear,App,Medium,1,0,0,0,0,0,0,5,Yes,25,P3,73.24,Shelter Intake
INC-110473,2025-02-23 21:32:43,Tirana,Astir,Cat,4,Senior,Calm,Normal,Clear,WhatsApp,Medium,1,1,0,0,0,0,0,3,No,32,P3,56.71,Referred to Partner Vet
INC-110474,2025-12-07 12:22:52,Tirana,Fresku,Cat,1,Puppy/Kitten,Calm,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,29,P3,60.81,Monitor
INC-110475,2025-10-24 00:15:55,Tirana,Yzberisht,Cat,1,Adult,Fearful,Normal,Clear,Call,Low,0,0,1,0,0,0,0,1,No,29,P3,47.41,Monitor
INC-110476,2025-07-23 22:41:24,Tirana,Ali Demi,Cat,3,Unknown,Calm,Normal,Clear,App,Low,0,0,0,0,0,0,0,5,Yes,19,P3,41.02,Treated & Released
INC-110477,2025-07-03 16:26:42,Tirana,Laprakë,Dog,2,Adult,Calm,Normal,Clear,WhatsApp,Medium,0,1,0,0,0,0,1,2,Yes,26,P3,47.57,Unable to Locate
INC-110478,2025-05-14 08:45:43,Tirana,Astir,Cat,3,Adult,Unknown,Limping,Clear,Call,Medium,0,0,0,0,0,0,0,1,Yes,28,P2,8.64,Shelter Intake
INC-110479,2025-11-26 12:41:06,Tirana,Don Bosko,Dog,4,Adult,Calm,Normal,Cold,WhatsApp,Medium,1,0,1,0,0,0,0,3,Yes,35,P2,11.71,Monitor
INC-110480,2025-05-16 14:03:10,Tirana,Ali Demi,Cat,1,Unknown,Calm,Normal,Clear,Call,Medium,1,0,0,0,1,0,0,3,Yes,38,P3,49.76,Shelter Intake
INC-110481,2025-04-22 03:10:08,Tirana,Blloku,Cat,1,Adult,Fearful,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,8,P3,36.26,Shelter Intake
INC-110482,2025-09-25 17:59:24,Tirana,Rruga e Kavajës,Cat,1,Senior,Fearful,Normal,Rain,Call,Medium,0,0,0,0,0,0,0,1,Yes,17,P3,41.82,Shelter Intake
INC-110483,2025-10-17 09:40:04,Tirana,Yzberisht,Dog,1,Adult,Fearful,Normal,Clear,App,Low,0,0,0,0,0,1,0,2,No,14,P3,41.11,Unable to Locate
INC-110484,2025-06-15 23:38:58,Tirana,Paskuqan,Cat,1,Adult,Calm,Normal,Clear,App,High,1,0,0,0,0,0,0,2,No,15,P3,52.25,Treated & Released
INC-110485,2025-07-22 22:45:17,Tirana,Laprakë,Cat,1,Adult,Calm,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,3,No,16,P2,18.08,Shelter Intake
INC-110486,2025-09-08 11:15:32,Tirana,Kinostudio,Cat,1,Adult,Fearful,Limping,Rain,App,Low,0,0,0,1,0,0,0,4,Yes,45,P2,5.93,Treated & Released
INC-110487,2025-08-07 23:26:39,Tirana,Blloku,Dog,1,Adult,Weak,Normal,Heatwave,Call,Medium,1,1,1,0,0,0,1,4,Yes,46,P2,17.05,Treated & Released
INC-110488,2025-02-10 01:49:23,Tirana,Selitë,Dog,1,Puppy/Kitten,Weak,Normal,Rain,WhatsApp,Medium,1,0,1,0,0,0,0,1,Yes,43,P2,15.11,Shelter Intake
INC-110489,2025-02-28 22:30:22,Tirana,Blloku,Dog,2,Unknown,Calm,Normal,Clear,Call,Medium,1,0,0,0,0,0,0,2,No,17,P3,69.54,Shelter Intake
INC-110490,2025-11-25 23:58:13,Tirana,21 Dhjetori,Cat,1,Adult,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,No,23,P3,42.12,Treated & Released
INC-110491,2025-01-03 06:08:27,Tirana,Xhamllik,Dog,1,Puppy/Kitten,Calm,Limping,Cold,App,Medium,1,0,0,0,1,0,0,3,No,63,P1,6.59,Referred to Partner Vet
INC-110492,2025-09-28 17:46:50,Tirana,Myslym Shyri,Cat,1,Adult,Calm,Unknown,Clear,Walk-in,Low,0,0,0,0,0,0,0,3,Yes,6,P3,58.96,Treated & Released
INC-110493,2025-05-28 04:42:38,Tirana,Kombinat,Cat,2,Adult,Calm,Normal,Clear,Call,Medium,1,0,0,0,0,0,0,2,No,15,P3,39.24,Treated & Released
INC-110494,2025-12-03 08:20:31,Tirana,Paskuqan,Cat,4,Adult,Aggressive,Normal,Cold,WhatsApp,Low,0,0,0,0,1,0,0,5,Yes,42,P3,44.19,Referred to Partner Vet
INC-110495,2025-04-11 07:28:19,Tirana,Don Bosko,Cat,1,Adult,Calm,Immobile,Clear,WhatsApp,Low,0,0,0,0,0,0,0,2,No,22,P3,66.16,Treated & Released
INC-110496,2025-04-09 05:08:19,Tirana,Paskuqan,Dog,1,Adult,Aggressive,Normal,Clear,Call,Low,0,1,0,0,0,0,0,2,No,24,P3,49.38,Treated & Released
INC-110497,2025-07-06 09:34:21,Tirana,Yzberisht,Dog,2,Adult,Fearful,Normal,Clear,Call,Medium,0,0,0,0,0,0,0,3,No,13,P3,60.66,Treated & Released
INC-110498,2025-06-01 20:01:59,Tirana,Selitë,Dog,1,Puppy/Kitten,Aggressive,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,No,25,P3,52.54,Monitor
INC-110499,2025-07-06 14:43:00,Tirana,Myslym Shyri,Cat,1,Adult,Unknown,Unknown,Clear,WhatsApp,Low,0,1,1,0,0,0,0,2,Yes,26,P3,50.26,Shelter Intake
INC-110500,2025-05-03 20:58:06,Tirana,Fresku,Dog,2,Unknown,Fearful,Limping,Rain,App,Medium,1,1,0,0,0,0,0,1,No,34,P2,10.73,Treated & Released
INC-110501,2025-11-03 13:52:59,Tirana,Paskuqan,Cat,1,Adult,Weak,Normal,Cold,Email,Medium,1,1,0,0,0,0,0,4,No,34,P3,40.78,Shelter Intake
INC-110502,2025-01-27 03:41:29,Tirana,21 Dhjetori,Cat,2,Adult,Calm,Unknown,Cold,App,Low,0,0,0,1,0,0,0,3,No,51,P2,20.42,Unable to Locate
INC-110503,2025-09-06 15:02:12,Tirana,Myslym Shyri,Dog,2,Puppy/Kitten,Unknown,Normal,Rain,WhatsApp,High,1,0,0,0,0,0,0,2,No,19,P3,40.36,Unable to Locate
INC-110504,2025-01-26 03:51:15,Tirana,Ali Demi,Cat,1,Adult,Aggressive,Limping,Cold,App,High,1,1,0,0,0,1,0,3,Yes,31,P3,45.34,Referred to Partner Vet
INC-110505,2025-11-25 12:18:58,Tirana,Kinostudio,Cat,1,Unknown,Fearful,Normal,Rain,WhatsApp,Low,0,0,1,0,0,0,1,4,Yes,25,P3,33.35,Shelter Intake
INC-110506,2025-11-07 14:39:56,Tirana,Fresku,Cat,1,Puppy/Kitten,Aggressive,Immobile,Clear,Call,Low,0,1,0,0,0,0,0,2,No,49,P3,49.08,Referred to Partner Vet
INC-110507,2025-07-28 20:12:53,Tirana,Myslym Shyri,Cat,2,Puppy/Kitten,Fearful,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,3,Yes,20,P3,62.32,Unable to Locate
INC-110508,2025-08-08 12:47:07,Tirana,Xhamllik,Dog,2,Senior,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,No,37,P3,72.42,Shelter Intake
INC-110509,2025-02-05 03:13:05,Tirana,Don Bosko,Dog,1,Adult,Fearful,Normal,Cold,Call,Low,0,1,0,0,1,0,0,4,Yes,47,P2,13.38,Shelter Intake
INC-110510,2025-12-03 15:21:03,Tirana,Don Bosko,Dog,1,Adult,Fearful,Normal,Rain,Call,Medium,1,0,0,0,0,0,0,1,No,26,P2,11.05,Referred to Partner Vet
INC-110511,2025-04-04 21:27:14,Tirana,Astir,Cat,1,Puppy/Kitten,Fearful,Limping,Clear,App,Low,0,0,1,0,0,0,0,4,Yes,44,P1,8.66,Unable to Locate
INC-110512,2025-10-25 01:36:13,Tirana,Rruga e Kavajës,Cat,1,Puppy/Kitten,Calm,Normal,Rain,App,Low,0,0,0,0,0,0,0,3,Yes,27,P3,55.06,Unable to Locate
INC-110513,2025-03-20 09:06:20,Tirana,Ali Demi,Cat,1,Adult,Calm,Limping,Clear,Email,Low,0,0,0,0,0,0,0,3,No,28,P3,49.48,Referred to Partner Vet
INC-110514,2025-10-18 22:31:47,Tirana,Ali Demi,Cat,1,Adult,Calm,Unknown,Rain,Call,Medium,1,0,0,0,0,0,0,3,Yes,4,P3,46.76,Shelter Intake
INC-110515,2025-01-31 02:55:06,Tirana,21 Dhjetori,Dog,1,Puppy/Kitten,Calm,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,5,No,31,P3,60.44,Referred to Partner Vet
INC-110516,2025-11-11 22:42:03,Tirana,Rruga e Kavajës,Cat,1,Unknown,Calm,Normal,Cold,Call,High,1,0,0,0,0,0,0,3,Yes,38,P2,15.18,Treated & Released
INC-110517,2025-02-09 21:05:05,Tirana,21 Dhjetori,Cat,2,Adult,Calm,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,2,No,18,P3,36.28,Shelter Intake
INC-110518,2025-06-09 20:53:54,Tirana,Don Bosko,Dog,1,Adult,Aggressive,Limping,Clear,Call,Low,0,1,0,0,0,0,0,2,No,35,P3,45.56,Referred to Partner Vet
INC-110519,2025-03-21 19:43:05,Tirana,Laprakë,Cat,1,Adult,Fearful,Limping,Clear,Call,Low,0,0,1,0,0,0,0,4,Yes,35,P3,50.03,Unable to Locate
INC-110520,2025-01-13 22:21:03,Tirana,Ali Demi,Dog,1,Adult,Unknown,Unknown,Rain,Call,High,1,0,0,0,0,0,0,2,Yes,23,P3,45.83,Shelter Intake
INC-110521,2025-10-31 09:04:52,Tirana,Selitë,Cat,1,Senior,Calm,Limping,Rain,App,Low,0,0,0,0,0,0,0,3,Yes,22,P3,30.25,Treated & Released
INC-110522,2025-04-17 07:56:47,Tirana,Don Bosko,Dog,1,Adult,Calm,Immobile,Clear,Walk-in,High,1,0,0,0,0,0,0,2,Yes,29,P3,39.83,Shelter Intake
INC-110523,2025-03-12 11:18:35,Tirana,Selitë,Cat,1,Adult,Fearful,Normal,Clear,Call,High,1,0,0,0,0,0,0,2,No,22,P3,56.48,Shelter Intake
INC-110524,2025-10-09 09:23:54,Tirana,Astir,Cat,1,Adult,Calm,Normal,Clear,Walk-in,Medium,0,0,0,0,0,0,0,4,Yes,9,P3,38.93,Unable to Locate
INC-110525,2025-09-05 21:33:05,Tirana,Ali Demi,Cat,4,Adult,Aggressive,Limping,Clear,Call,Low,0,0,0,0,0,0,0,4,Yes,30,P3,36.72,Treated & Released
INC-110526,2025-02-28 13:04:10,Tirana,Laprakë,Cat,1,Adult,Calm,Limping,Cold,WhatsApp,Low,0,0,0,0,0,0,0,4,No,19,P3,36.56,Monitor
INC-110527,2025-04-15 11:06:41,Tirana,Selitë,Dog,1,Adult,Aggressive,Normal,Rain,Walk-in,Low,0,0,0,0,0,0,0,1,No,11,P3,34.31,Monitor
INC-110528,2025-02-07 00:26:26,Tirana,Kinostudio,Dog,4,Unknown,Calm,Normal,Clear,App,Low,0,0,0,0,0,0,0,2,No,22,P3,24.02,Shelter Intake
INC-110529,2025-12-25 10:52:36,Tirana,Fresku,Cat,1,Adult,Fearful,Limping,Rain,Walk-in,Low,0,0,0,0,0,0,0,4,Yes,24,P3,36.83,Monitor
INC-110530,2025-11-05 11:15:56,Tirana,Selitë,Cat,1,Puppy/Kitten,Fearful,Normal,Clear,Call,Low,0,0,0,0,0,0,0,4,No,11,P3,36.22,Monitor
INC-110531,2025-01-20 22:04:16,Tirana,Selitë,Dog,4,Adult,Weak,Normal,Cold,Call,Low,0,0,1,0,0,0,0,3,No,35,P2,12.09,Shelter Intake
INC-110532,2025-05-10 15:15:20,Tirana,Blloku,Cat,1,Adult,Fearful,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,20,P2,11.98,Shelter Intake
INC-110533,2025-01-14 19:10:38,Tirana,21 Dhjetori,Cat,1,Adult,Aggressive,Normal,Clear,App,Low,0,0,0,0,0,0,0,3,No,21,P3,55.16,Unable to Locate
INC-110534,2025-11-08 18:19:31,Tirana,Xhamllik,Dog,1,Adult,Calm,Normal,Clear,Call,Medium,0,0,1,0,0,0,0,4,Yes,21,P3,32.97,Shelter Intake
INC-110535,2025-01-30 20:22:40,Tirana,Laprakë,Dog,2,Adult,Aggressive,Limping,Cold,WhatsApp,Medium,1,0,0,0,0,0,0,4,No,41,P2,9.85,Treated & Released
INC-110536,2025-05-22 23:22:03,Tirana,Selitë,Dog,1,Unknown,Weak,Unknown,Clear,App,Low,0,0,0,0,0,0,0,3,No,16,P3,49.19,Monitor
